Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Niger,NER,"Population, female",SP.POP.TOTL.FE.IN,8556418,8890161,9237798,9598588,9972036,10358188,10757444,11170022,11596258,12036471
Niger,NER,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,40.8,..,..
Niger,NER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.429,7.376,7.314,7.245,7.169,7.087,7.001,6.913,6.824,..
Niger,NER,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,114.8,108.5,103,98.5,94,90.2,86.6,83.4,80.4,..
Nigeria,NGA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,7.1,..,..
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2487.598017,2723.822191,2961.549422,3098.985791,2687.480056,2176.002772,1968.565398,2027.778549,2229.858652,2097.092473
Nigeria,NGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.525322229,1.472851229,3.853722679,3.51397656,-0.029282305,-4.168388406,-1.788817621,-0.679724708,-0.379752402,-4.260113144
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.307924204,4.230061175,6.671335393,6.309718656,2.652693295,-1.61686895,0.80588662,1.922757342,2.208429277,-1.794253082
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,4.04994E+11,4.55502E+11,5.08693E+11,5.46676E+11,4.86803E+11,4.0465E+11,3.75746E+11,3.9719E+11,4.4812E+11,4.32294E+11
Nigeria,NGA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2.67788557,2.680929555,2.67690791,2.665006503,2.647406072,2.627675151,2.607667054,2.586551303,2.564871955,2.542973405
Nigeria,NGA,"Population, total",SP.POP.TOTL,162805080,167228803,171765819,176404931,181137454,185960244,190873247,195874685,200963603,206139587
Nigeria,NGA,"Population, male",SP.POP.TOTL.MA.IN,82359450,84619358,86936474,89305034,91720564,94181382,96687405,99237728,101831874,104469637
Nigeria,NGA,"Population, female",SP.POP.TOTL.FE.IN,80445630,82609445,84829345,87099897,89416890,91778862,94185842,96636957,99131729,101669950
Nigeria,NGA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,40.1,..,..
Nigeria,NGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.802,5.758,5.709,5.653,5.592,5.526,5.457,5.387,5.317,..
Nigeria,NGA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,133.6,131.7,129.9,128.5,126.8,125,122.8,120,117.2,..
North Macedonia,MKD,Income share held by lowest 20%,SI.DST.FRST.20,4.4,4.9,5.6,5.8,5.6,5.6,5.6,6.1,..,..
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,5063.885906,4697.196689,5210.153044,5468.126225,4843.492387,5132.997146,5432.414531,6087.468311,6022.24099,5888.004015
North Macedonia,MKD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.253618657,-0.542132761,2.836514677,3.543588015,3.778198064,2.778461545,1.021084718,2.833131374,3.149341015,-4.528420782
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.339886045,-0.456183224,2.925257665,3.629123513,3.85586514,2.848205194,1.081772738,2.88059671,3.17415085,-4.531995024
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,10494822519,9743277662,10816616379,11361563307,10071243243,10680463279,11310265325,12679934731,12547086168,12266949805
North Macedonia,MKD,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,68.3028183
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,0.084330529,0.086380719,0.086257999,0.082574102,0.074811501,0.06783522,0.06005657,0.04614698,0.024049453,-0.003743846
North Macedonia,MKD,"Population, total",SP.POP.TOTL,2072484,2074275,2076065,2077780,2079335,2080746,2081996,2082957,2083458,2083380
North Macedonia,MKD,"Population, male",SP.POP.TOTL.MA.IN,1036009,1037176,1038356,1039453,1040400,1041178,1041785,1042177,1042305,1042131
North Macedonia,MKD,"Population, female",SP.POP.TOTL.FE.IN,1036475,1037099,1037709,1038327,1038935,1039568,1040211,1040780,1041153,1041249
North Macedonia,MKD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,26.2,24.2,22.1,21.5,21.9,22.2,21.9,21.6,..,..
North Macedonia,MKD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.477,1.488,1.497,1.504,1.507,1.506,1.501,1.496,1.489,..
North Macedonia,MKD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10,10.5,11.4,12.5,13,12,9.9,7.8,6.1,..
Northern Mariana Islands,MNP,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,13496.75078,13736.97197,14091.19118,15044.9359,16314.38355,21891.18479,27584.74351,22886.67405,20659.64029,..
Northern Mariana Islands,MNP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-7.456247438,0.266900975,1.781340001,3.207374519,2.497510651,28.27385176,22.37359472,-19.82137902,-11.64579119,..
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-7.384230288,0.810810811,2.680965147,4.177545692,3.383458647,29.21212121,23.17073171,-19.34501142,-11.14258735,..
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,729000000,746000000,772000000,832000000,910000000,1230000000,1560000000,1302000000,1182000000,..
Northern Mariana Islands,MNP,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Population growth (annual %),SP.POP.GROW,0.077789306,0.540995974,0.879996879,0.935630469,0.860646292,0.728795895,0.649283814,0.592374927,0.567914446,0.599461584
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,54013,54306,54786,55301,55779,56187,56553,56889,57213,57557
Northern Mariana Islands,MNP,"Population, male",SP.POP.TOTL.MA.IN,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Population, female",SP.POP.TOTL.FE.IN,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..
Norway,NOR,Income share held by lowest 20%,SI.DST.FRST.20,9.5,9.4,9.3,9.1,9,8.6,8.9,8.9,..,..
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,100600.5624,101524.1419,102913.4508,97019.18275,74355.51586,70460.56053,75496.75406,82267.80932,75826.08188,67389.91205
Norway,NOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.320026519,1.362984873,-0.180216051,0.826056236,0.957500763,0.18505968,1.50014938,0.453550831,0.173378197,-1.348392098
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.981434479,2.703109471,1.034072914,1.969544301,1.967128438,1.071558977,2.323258407,1.118828827,0.851897614,-0.765860365
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,4.98283E+11,5.09506E+11,5.22762E+11,4.9841E+11,3.85802E+11,3.68827E+11,3.98394E+11,4.37E+11,4.0551E+11,3.62522E+11
Norway,NOR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,75.99201965,..,..,77.00605774,77.48571777,77.83640289,78.22413635,..,78.7484436,..
Norway,NOR,Population growth (annual %),SP.POP.GROW,1.297189391,1.313440989,1.209141589,1.127736677,0.995084737,0.880969815,0.807673182,0.660090844,0.675061373,0.588757324
Norway,NOR,"Population, total",SP.POP.TOTL,4953088,5018573,5079623,5137232,5188607,5234519,5276968,5311916,5347896,5379475
Norway,NOR,"Population, male",SP.POP.TOTL.MA.IN,2480019,2516701,2551015,2583343,2612219,2637977,2661622,2681209,2701173,2718873
Norway,NOR,"Population, female",SP.POP.TOTL.FE.IN,2473069,2501872,2528608,2553889,2576388,2596542,2615346,2630707,2646723,2660602
Norway,NOR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,10,10.9,10.9,11.9,12.2,12.3,12.9,12.7,..,..
Norway,NOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.88,1.85,1.78,1.75,1.72,1.71,1.62,1.56,1.53,..
Norway,NOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.1,3,2.9,2.8,2.7,2.6,2.6,2.5,2.4,..
Oman,OMN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,20876.58504,21872.61054,20865.78787,20035.21731,16033.46383,14609.98176,15127.88819,16521.20623,15343.0435,..
Oman,OMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.96171014,1.347460092,-2.342924362,-5.153341892,-1.256262641,0.125764295,-3.669078427,-2.498232232,-3.726050784,..
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.658868673,9.045042934,5.104799427,1.458555782,4.630374517,5.097067605,0.346322041,0.919398934,-0.825239185,..
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,67871907375,76511069704,78555622509,80686929102,68420257567,65441278668,70585606844,79788768969,76331518669,..
Oman,OMN,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,50.36949158,..,..,..,..,62.22547913
Oman,OMN,Population growth (annual %),SP.POP.GROW,6.666457227,7.320622297,7.349582832,6.738893536,5.790591421,4.845733772,4.08380597,3.44516591,2.96857894,2.61143663
Oman,OMN,"Population, total",SP.POP.TOTL,3251102,3498031,3764805,4027255,4267341,4479217,4665926,4829476,4974992,5106622
Oman,OMN,"Population, male",SP.POP.TOTL.MA.IN,1999076,2192184,2399526,2601347,2782946,2939430,3073360,3186774,3284448,3370230
Oman,OMN,"Population, female",SP.POP.TOTL.FE.IN,1252026,1305847,1365279,1425908,1484395,1539787,1592566,1642702,1690544,1736392
Oman,OMN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Oman,OMN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.882,2.896,2.913,2.93,2.939,2.937,2.92,2.888,2.842,..
Oman,OMN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.6,11.4,11.3,11.2,11.2,11.3,11.3,11.4,11.4,..
Pakistan,PAK,Income share held by lowest 20%,SI.DST.FRST.20,9.3,..,9.2,..,9,..,..,9.1,..,..
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,1164.978823,1198.117637,1208.91771,1251.175719,1356.667831,1368.426961,1464.926195,1482.213067,1284.702047,1193.733397
Pakistan,PAK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.554047984,1.329475813,2.223673383,2.50719159,2.566467104,3.347911652,3.383928004,3.681034462,-1.033615742,-1.443646242
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.748405917,3.50703342,4.396456633,4.674707981,4.731147475,5.526735845,5.554277437,5.836417498,0.98882944,0.525527439
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,2.13587E+11,2.24384E+11,2.31219E+11,2.44361E+11,2.70556E+11,2.78655E+11,3.04567E+11,3.14568E+11,2.78222E+11,2.63687E+11
Pakistan,PAK,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,24.15409088,25.64952087,26.07061005,27.71788979,..,27.71788979,27.25329018,8.951040268,11.56754971,..
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,2.158796524,2.126222177,2.103244584,2.092456416,2.088551827,2.086326177,2.077578387,2.057546095,2.02296716,1.978319567
Pakistan,PAK,"Population, total",SP.POP.TOTL,183340168,187280125,191260799,195305012,199426953,203631356,207906210,212228288,216565317,220892331
Pakistan,PAK,"Population, male",SP.POP.TOTL.MA.IN,94423091,96432134,98463549,100530360,102640691,104797415,106993868,109216763,111447581,113672007
Pakistan,PAK,"Population, female",SP.POP.TOTL.FE.IN,88917077,90847991,92797250,94774652,96786262,98833941,100912342,103011525,105117736,107220324
Pakistan,PAK,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,36.3,..,29.5,..,24.3,..,..,21.9,..,..
Pakistan,PAK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.88,3.816,3.759,3.708,3.66,3.612,3.562,3.51,3.454,..
Pakistan,PAK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,85,82.9,80.6,78.3,76.1,73.8,71.6,69.4,67.2,..
Palau,PLW,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,11094.83322,12044.10547,12561.33614,13711.7617,15876.46193,16653.42589,16065.29283,15657.17715,14907.77735,..
Palau,PLW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.921954141,2.324091344,-3.211686908,6.161168532,7.295562136,-0.382245191,-2.417545876,3.466288045,-4.726038909,..
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.683682862,1.672602595,-3.387316396,6.293847377,7.539069794,-0.08336373,-1.916360453,4.058885124,-4.247302016,..
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,196911100,212397800,221117200,241669800,280457700,295065400,286106800,280435700,268354900,..
Palau,PLW,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,88.0483017,..,..,..,..,..,..,..
Palau,PLW,Population growth (annual %),SP.POP.GROW,-1.154009782,-0.638726983,-0.181622162,0.124900663,0.226693211,0.299579118,0.51228755,0.571110175,0.501226267,0.504253971
Palau,PLW,"Population, total",SP.POP.TOTL,17748,17635,17603,17625,17665,17718,17809,17911,18001,18092
Palau,PLW,"Population, male",SP.POP.TOTL.MA.IN,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Population, female",SP.POP.TOTL.FE.IN,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,2.23,..,..,2.21,..,..,..,..,..
Palau,PLW,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.3,21.6,21,20.4,19.7,19.1,18.5,17.9,17.3,..
Panama,PAN,Income share held by lowest 20%,SI.DST.FRST.20,3.4,3.2,3.3,3.4,3.4,3.3,3.4,3.6,3.6,..
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,9358.261574,10722.25235,11889.07056,12796.05753,13630.32287,14343.98139,15146.40237,15544.73352,15727.97449,12269.049
Panama,PAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,9.398037549,7.91070303,5.097467951,3.292635327,3.943194462,3.17023497,3.799287265,1.859335738,1.351587538,-19.24867339
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.31373175,9.778545547,6.903948051,5.066422355,5.733054296,4.953211423,5.591148876,3.598112758,3.039750211,-17.94933167
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,34686200000,40429700000,45599900000,49921400000,54091800000,57907700000,62202700000,64928300000,66787900000,52938100000
Panama,PAN,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,54.31219101,..
Panama,PAN,Population growth (annual %),SP.POP.GROW,1.735967515,1.716105291,1.704256376,1.702666445,1.707301921,1.713425474,1.711544601,1.692631293,1.651930147,1.59625723
Panama,PAN,"Population, total",SP.POP.TOTL,3706479,3770635,3835447,3901311,3968490,4037073,4106764,4176868,4246440,4314768
Panama,PAN,"Population, male",SP.POP.TOTL.MA.IN,1861632,1893184,1925038,1957375,1990332,2023943,2058070,2092386,2126434,2159880
Panama,PAN,"Population, female",SP.POP.TOTL.FE.IN,1844847,1877451,1910409,1943936,1978158,2013130,2048694,2084482,2120006,2154888
Panama,PAN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,27.6,26.5,25.8,25.6,23,22.1,..,..,..,..
Panama,PAN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.613,2.601,2.584,2.564,2.54,2.514,2.487,2.461,2.437,..
Panama,PAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.3,18.7,18.1,17.5,16.9,16.4,15.9,15.3,14.9,..
Papua New Guinea,PNG,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2406.910967,2790.676303,2729.888751,2920.782986,2679.346579,2509.629637,2695.249009,2801.371393,2829.167085,2636.800249
Papua New Guinea,PNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.080229832,2.479125015,1.726888402,11.28132033,4.461465034,3.398162799,1.494455652,-2.229167923,3.811683437,-5.714945653
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.107543626,4.657119597,3.824946328,13.54377062,6.578356323,5.489573153,3.534610818,-0.279252285,5.859794197,-3.878818537
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,17984910502,21295659244,21261432791,23210682538,21723531173,20759069103,22742613554,24109509853,24829107011,23591523025
Papua New Guinea,PNG,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,2.18756195,2.103035959,2.041461506,2.01269943,2.006220701,2.002492135,1.990178796,1.974746473,1.953700073,1.928701574
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,7472196,7631003,7788388,7946733,8107772,8271766,8438038,8606324,8776119,8947027
Papua New Guinea,PNG,"Population, male",SP.POP.TOTL.MA.IN,3803431,3885971,3968038,4050613,4134389,4219461,4305516,4392433,4480011,4568072
Papua New Guinea,PNG,"Population, female",SP.POP.TOTL.FE.IN,3668765,3745032,3820350,3896120,3973383,4052305,4132522,4213891,4296108,4378955
Papua New Guinea,PNG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.926,3.869,3.812,3.758,3.707,3.657,3.61,3.564,3.52,..
Papua New Guinea,PNG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,56,54.6,53.2,51.8,50.5,49,47.6,46.3,44.8,..
Paraguay,PRY,Income share held by lowest 20%,SI.DST.FRST.20,3.5,4.2,4.4,4,4.3,4.5,4.7,4.8,4.8,..
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,5329.387437,5185.141549,5936.975959,6118.31811,5413.776021,5324.609068,5678.869972,5782.78455,5380.963322,4949.7497
Paraguay,PRY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.871009586,-2.061451531,6.816576449,3.87716,1.58379371,2.896856615,3.448948247,1.883631824,-1.65407082,-2.219933039
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.286371207,-0.708043112,8.293076489,5.301238592,2.957151735,4.268025833,4.810078856,3.204250341,-0.401855101,-1
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,33756238767,33296438306,38651334288,40377987209,36211372703,36089550659,38997129474,40225448341,37906944075,35304238230
Paraguay,PRY,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,32.14160156,36.028759,36.56420135,38.79034042,36.63816833,..,39.38156891,42.23772812,42.39099884
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,1.366481502,1.372434411,1.372809829,1.361613439,1.34288874,1.323766099,1.307170218,1.287874014,1.265238609,1.239910817
Paraguay,PRY,"Population, total",SP.POP.TOTL,6333981,6421510,6510273,6599524,6688746,6777878,6867058,6956069,7044639,7132530
Paraguay,PRY,"Population, male",SP.POP.TOTL.MA.IN,3222514,3267598,3313067,3358510,3403641,3448402,3492882,3537049,3580888,3624360
Paraguay,PRY,"Population, female",SP.POP.TOTL.FE.IN,3111467,3153912,3197206,3241014,3285105,3329476,3374176,3419020,3463751,3508170
Paraguay,PRY,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,37,31.4,28,27.2,26.6,28.9,26.4,24.2,23.5,26.9
Paraguay,PRY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.675,2.625,2.581,2.542,2.508,2.479,2.453,2.429,2.405,..
Paraguay,PRY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25.2,24.4,23.6,22.9,22.2,21.5,20.8,20.1,19.4,..
Peru,PER,Income share held by lowest 20%,SI.DST.FRST.20,4.4,4.4,4.5,4.7,4.7,4.6,4.7,5,5.2,..
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,5869.323882,6528.971775,6756.752996,6672.877373,6229.100674,6204.996457,6710.507602,6957.793411,7027.612207,6126.87454
Peru,PER,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.467420707,5.267507298,4.902582604,1.305657512,1.963344408,2.422904855,0.829126309,2.197948449,0.565474348,-12.39213069
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.327192402,6.139724706,5.852518211,2.382157372,3.252244772,3.953318715,2.518835442,3.96915687,2.203974749,-11.14881188
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1.71762E+11,1.92649E+11,2.01175E+11,2.00789E+11,1.89805E+11,1.91896E+11,2.11007E+11,2.22575E+11,2.28471E+11,2.02014E+11
Peru,PER,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,53.5218811,55.99180984,55.80984116,55.93196869,56.01539993,..,..,58.03918076,..,..
Peru,PER,Population growth (annual %),SP.POP.GROW,0.811896398,0.825158485,0.901465289,1.057019423,1.256159259,1.483157205,1.661927673,1.718268291,1.616156746,1.409210058
Peru,PER,"Population, total",SP.POP.TOTL,29264314,29506790,29773986,30090372,30470739,30926036,31444299,31989265,32510462,32971846
Peru,PER,"Population, male",SP.POP.TOTL.MA.IN,14582608,14690302,14808670,14953138,15133365,15355661,15613255,15886587,16148241,16378606
Peru,PER,"Population, female",SP.POP.TOTL.FE.IN,14681706,14816488,14965316,15137234,15337374,15570375,15831044,16102678,16362221,16593240
Peru,PER,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,27.8,25.8,23.9,22.7,21.8,20.7,21.7,20.5,20.2,..
Peru,PER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.493,2.441,2.394,2.355,2.323,2.297,2.275,2.254,2.233,..
Peru,PER,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.9,18,17.2,16.4,15.7,15,14.3,13.7,13.2,..
Philippines,PHL,Income share held by lowest 20%,SI.DST.FRST.20,..,5.2,..,..,5.6,..,..,6.2,..,..
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2450.735694,2694.305109,2871.429701,2959.645435,3001.043182,3073.654686,3123.245642,3252.110274,3485.340844,3298.829851
Philippines,PHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.115926829,5.09072707,4.959414744,4.611113795,4.681878505,5.546712385,5.396653106,4.867308729,4.680376447,-10.78151355
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.858232828,6.896951711,6.750531301,6.347987483,6.348309717,7.14945675,6.930988326,6.341485571,6.118525663,-9.573029875
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2.34217E+11,2.61921E+11,2.83903E+11,2.97483E+11,3.06446E+11,3.18627E+11,3.28481E+11,3.46842E+11,3.76823E+11,3.61489E+11
Philippines,PHL,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,58.45674133,..,..,..,..,..,30.45573997,..
Philippines,PHL,Population growth (annual %),SP.POP.GROW,1.691811787,1.704125789,1.692087997,1.646682152,1.579362521,1.507102557,1.445277607,1.39596534,1.364496223,1.345429965
Philippines,PHL,"Population, total",SP.POP.TOTL,95570049,97212639,98871558,100513137,102113206,103663812,105172921,106651394,108116622,109581085
Philippines,PHL,"Population, male",SP.POP.TOTL.MA.IN,48204861,49014342,49820011,50613448,51388760,52143341,52879298,53601223,54316072,55028825
Philippines,PHL,"Population, female",SP.POP.TOTL.FE.IN,47365188,48198297,49051547,49899689,50724446,51520471,52293623,53050171,53800550,54552260
Philippines,PHL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,25.2,..,..,23.5,..,..,16.7,..,..
Philippines,PHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.121,3.055,2.979,2.894,2.805,2.718,2.64,2.576,2.526,..
Philippines,PHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,31.3,31,30.6,30.2,29.8,29.3,28.7,28,27.3,..
Poland,POL,Income share held by lowest 20%,SI.DST.FRST.20,7.3,7.2,7.2,7.2,7.4,8,8.3,8.2,..,..
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,13879.56099,13097.27085,13696.4663,14271.30585,12578.49547,12447.43959,13864.68176,15468.40941,15694.84082,15656.18273
Poland,POL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.701325268,1.325133072,1.186825793,3.455982004,4.305813693,3.186076367,4.817572418,5.353915594,4.566458956,-2.664090548
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.757638004,1.324890828,1.125767836,3.378578073,4.236326306,3.141731229,4.83065457,5.353704746,4.540919514,-2.701709195
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,5.28301E+11,4.98524E+11,5.21016E+11,5.42477E+11,4.77812E+11,4.7263E+11,5.26509E+11,5.87409E+11,5.95862E+11,5.94165E+11
Poland,POL,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,81.54959106,82.09384918,82.84863281,83.48577881,..,84.86032104,..,..,..,87.77777863
Poland,POL,Population growth (annual %),SP.POP.GROW,0.053769709,-0.000239076,-0.060360017,-0.074846229,-0.066641101,-0.042985131,0.012480099,-0.000200133,-0.024427107,-0.038655742
Poland,POL,"Population, total",SP.POP.TOTL,38063255,38063164,38040196,38011735,37986412,37970087,37974826,37974750,37965475,37950802
Poland,POL,"Population, male",SP.POP.TOTL.MA.IN,18409121,18418976,18419687,18416608,18411698,18406971,18408912,18406093,18398195,18388370
